Thoi_gian_rBS_nhan_UTC,Thiet_bi,So_thu_tu_bao_cao,GPS_hop_le,GPS_tin_cay_2D,Vi_do_tho,Kinh_do_tho,Do_cao_tho_m,Toc_do_m_s,So_ve_tinh,HDOP,Tuoi_fix_ms,Cong_suat_phat_dBm,SF,RSSI_dBm,SNR_dB,He_so_kenh_dB,Suy_hao_kenh_dB,PDR_beacon_phan_tram,So_goi_mat_uoc_tinh,Vi_do_rBS,Kinh_do_rBS,Khoang_cach_rBS_node_m
2026-09-10T08:30:27.618611+00:00,SU,371,1,1,20.9808383,105.7961367,-4.5,0.13,5,1.1,360,20.0,7,-23.0,9.8,-43.0,43.0,99.038,2,20.9807467,105.796265,13.79
2026-09-10T08:30:27.759196+00:00,DU,267,1,0,20.9815183,105.798215,21.4,0.63,3,21.0,270,20.0,7,-38.0,9.8,-58.0,58.0,98.068,4,20.9807467,105.796265,
2026-09-10T08:30:32.619433+00:00,SU,372,1,0,20.9808417,105.7961117,-1.8,0.01,4,1.5,360,20.0,7,-23.0,9.8,-43.0,43.0,99.043,2,20.9807467,105.796265,
2026-09-10T08:30:32.785015+00:00,DU,268,1,0,20.9815367,105.7982,21.2,0.56,3,21.0,300,20.0,7,-39.0,9.8,-59.0,59.0,98.077,4,20.9807467,105.796265,
2026-09-10T08:30:37.618920+00:00,SU,373,1,1,20.9808467,105.796105,0.4,0.07,6,1.1,360,20.0,7,-23.0,9.3,-43.0,43.0,99.048,2,20.9807467,105.796265,
2026-09-10T08:30:37.810243+00:00,DU,269,1,0,20.9815333,105.7981683,21.2,0.2,3,21.0,320,20.0,7,-38.0,10.0,-58.0,58.0,98.086,4,20.9807467,105.796265,
2026-09-10T08:30:42.618554+00:00,SU,374,1,1,20.9808433,105.79609,1.7,0.1,5,1.5,360,20.0,7,-23.0,9.5,-43.0,43.0,99.052,2,20.9807467,105.796265,
2026-09-10T08:30:42.834689+00:00,DU,270,1,0,20.9815383,105.7981517,21.2,0.22,3,21.0,350,20.0,7,-38.0,10.0,-58.0,58.0,98.095,4,20.9807467,105.796265,
2026-09-10T08:30:47.618568+00:00,SU,375,1,1,20.9808433,105.796085,2.7,0.06,5,1.5,360,20.0,7,-23.0,9.8,-43.0,43.0,99.057,2,20.9807467,105.796265,21.11
2026-09-10T08:30:47.859392+00:00,DU,271,1,0,20.9815283,105.7980983,21.2,0.28,3,21.0,20,20.0,7,-39.0,9.5,-59.0,59.0,98.104,4,20.9807467,105.796265,
2026-09-10T08:30:52.619157+00:00,SU,376,1,1,20.980845,105.796085,3.6,0.07,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.061,2,20.9807467,105.796265,21.56
2026-09-10T08:30:52.883865+00:00,DU,272,1,0,20.98149,105.7979683,21.2,0.13,3,21.1,40,20.0,7,-38.0,9.5,-58.0,58.0,98.113,4,20.9807467,105.796265,
2026-09-10T08:30:57.618655+00:00,SU,377,1,1,20.9808617,105.7961183,6.0,0.05,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.065,2,20.9807467,105.796265,21.65
2026-09-10T08:30:57.909989+00:00,DU,273,1,0,20.9814483,105.7978483,21.2,0.58,3,21.1,70,20.0,7,-38.0,10.0,-58.0,58.0,98.122,4,20.9807467,105.796265,
2026-09-10T08:31:02.618935+00:00,SU,378,1,1,20.980885,105.7961717,9.4,0.09,5,1.5,360,20.0,7,-23.0,10.0,-43.0,43.0,99.07,2,20.9807467,105.796265,19.89
2026-09-10T08:31:02.934536+00:00,DU,274,1,0,20.98138,105.7976817,21.2,1.44,3,21.1,90,20.0,7,-37.0,9.8,-57.0,57.0,98.131,4,20.9807467,105.796265,
2026-09-10T08:31:07.618561+00:00,SU,379,1,1,20.9808767,105.79616,8.8,0.05,6,1.1,360,20.0,7,-24.0,9.5,-44.0,44.0,99.074,2,20.9807467,105.796265,18.11
2026-09-10T08:31:07.959418+00:00,DU,275,1,0,20.981345,105.7976067,21.2,1.36,3,21.1,120,20.0,7,-38.0,9.5,-58.0,58.0,98.14,4,20.9807467,105.796265,
2026-09-10T08:31:12.617936+00:00,SU,380,1,1,20.9808717,105.7961567,8.1,0.0,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.078,2,20.9807467,105.796265,18.11
2026-09-10T08:31:12.983803+00:00,DU,276,1,0,20.9813333,105.7976233,21.3,1.08,3,21.1,140,20.0,7,-40.0,9.3,-60.0,60.0,98.148,4,20.9807467,105.796265,
2026-09-10T08:31:17.618690+00:00,SU,381,1,1,20.9808717,105.7961567,8.1,0.0,6,1.1,360,20.0,7,-24.0,9.3,-44.0,44.0,99.083,2,20.9807467,105.796265,17.88
2026-09-10T08:31:18.009577+00:00,DU,277,1,0,20.98133,105.797635,21.4,1.13,3,21.2,160,20.0,7,-38.0,10.5,-58.0,58.0,98.157,4,20.9807467,105.796265,
2026-09-10T08:31:22.618652+00:00,SU,382,1,1,20.9808717,105.796165,7.7,0.03,6,1.1,360,20.0,7,-24.0,10.0,-44.0,44.0,99.087,2,20.9807467,105.796265,17.88
2026-09-10T08:31:23.034587+00:00,DU,278,1,0,20.9813233,105.7976467,21.5,0.68,3,21.2,190,20.0,7,-39.0,9.5,-59.0,59.0,98.165,4,20.9807467,105.796265,
2026-09-10T08:31:27.618045+00:00,SU,383,1,1,20.9808617,105.7961767,6.0,0.14,6,1.1,360,20.0,7,-24.0,9.8,-44.0,44.0,99.091,2,20.9807467,105.796265,17.35
2026-09-10T08:31:28.059490+00:00,DU,279,1,0,20.98132,105.797625,21.5,0.61,3,21.2,210,20.0,7,-38.0,9.5,-58.0,58.0,98.174,4,20.9807467,105.796265,
2026-09-10T08:31:32.618210+00:00,SU,384,1,1,20.9808617,105.7961983,5.3,0.02,5,1.1,360,20.0,7,-24.0,10.0,-44.0,44.0,99.095,2,20.9807467,105.796265,15.73
2026-09-10T08:31:33.083657+00:00,DU,280,1,0,20.9813133,105.7976083,21.5,0.42,3,21.2,240,20.0,7,-39.0,9.5,-59.0,59.0,98.182,4,20.9807467,105.796265,
2026-09-10T08:31:37.618609+00:00,SU,385,1,1,20.9808583,105.7962067,4.2,0.03,6,1.1,360,20.0,7,-23.0,9.3,-43.0,43.0,99.099,2,20.9807467,105.796265,14.54
2026-09-10T08:31:38.108649+00:00,DU,281,1,0,20.9813,105.79758,21.4,0.51,3,21.3,260,20.0,7,-39.0,9.0,-59.0,59.0,98.19,4,20.9807467,105.796265,
2026-09-10T08:31:42.618405+00:00,SU,386,1,1,20.9808517,105.7962033,3.0,0.07,6,1.1,360,20.0,7,-24.0,10.0,-44.0,44.0,99.103,2,20.9807467,105.796265,13.97
2026-09-10T08:31:43.134646+00:00,DU,282,1,0,20.9813483,105.7976867,21.4,0.2,3,21.3,290,20.0,7,-38.0,9.8,-58.0,58.0,98.198,4,20.9807467,105.796265,
2026-09-10T08:31:47.618382+00:00,SU,387,1,1,20.98085,105.7962083,1.7,0.06,6,1.1,360,20.0,7,-24.0,9.0,-44.0,44.0,99.107,2,20.9807467,105.796265,13.15
2026-09-10T08:31:48.159449+00:00,DU,283,1,0,20.981375,105.7977717,21.5,0.21,3,21.3,310,20.0,7,-38.0,10.0,-58.0,58.0,98.206,4,20.9807467,105.796265,
2026-09-10T08:31:52.618190+00:00,SU,388,1,1,20.98085,105.7962183,2.1,0.1,6,1.1,360,20.0,7,-24.0,10.0,-44.0,44.0,99.111,2,20.9807467,105.796265,12.91
2026-09-10T08:31:53.184036+00:00,DU,284,1,0,20.9814683,105.7980933,21.7,1.22,3,21.3,340,20.0,7,-38.0,9.5,-58.0,58.0,98.214,4,20.9807467,105.796265,
2026-09-10T08:31:57.617957+00:00,SU,389,1,1,20.980845,105.79621,1.9,0.0,6,1.1,360,20.0,7,-24.0,10.0,-44.0,44.0,99.115,2,20.9807467,105.796265,12.83
2026-09-10T08:31:58.208726+00:00,DU,285,1,0,20.981515,105.7982767,22.0,1.13,3,21.3,360,20.0,7,-37.0,9.5,-57.0,57.0,98.222,4,20.9807467,105.796265,
2026-09-10T08:32:02.618776+00:00,SU,390,1,1,20.980845,105.796215,2.2,0.0,5,1.5,360,20.0,7,-24.0,9.8,-44.0,44.0,99.119,2,20.9807467,105.796265,12.1
2026-09-10T08:32:03.233119+00:00,DU,286,1,0,20.9815217,105.7983417,22.3,0.98,3,21.4,390,20.0,7,-38.0,9.5,-58.0,58.0,98.23,4,20.9807467,105.796265,
2026-09-10T08:32:07.618241+00:00,SU,391,1,1,20.9808533,105.796245,3.4,0.08,5,1.5,360,20.0,7,-23.0,9.3,-43.0,43.0,99.123,2,20.9807467,105.796265,12.1
2026-09-10T08:32:08.258837+00:00,DU,287,1,0,20.9814033,105.7980683,22.6,0.42,3,21.4,420,20.0,7,-38.0,10.3,-58.0,58.0,98.238,4,20.9807467,105.796265,
2026-09-10T08:32:12.618108+00:00,SU,392,1,1,20.9808517,105.7962517,2.9,0.09,6,1.1,360,20.0,7,-23.0,9.8,-43.0,43.0,99.127,2,20.9807467,105.796265,11.86
2026-09-10T08:32:13.283747+00:00,DU,288,1,0,20.9812933,105.7978,22.7,0.92,3,21.4,440,20.0,7,-39.0,9.3,-59.0,59.0,98.246,4,20.9807467,105.796265,
2026-09-10T08:32:17.617580+00:00,SU,393,1,1,20.98085,105.7962583,2.2,0.05,6,1.1,360,20.0,7,-23.0,9.3,-43.0,43.0,99.13,2,20.9807467,105.796265,11.76
2026-09-10T08:32:18.308460+00:00,DU,289,1,0,20.9811533,105.797435,22.7,1.96,3,21.4,470,20.0,7,-38.0,10.0,-58.0,58.0,98.253,4,20.9807467,105.796265,
2026-09-10T08:32:22.617043+00:00,SU,394,1,1,20.9808517,105.79627,2.2,0.39,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.134,2,20.9807467,105.796265,11.7
2026-09-10T08:32:23.333004+00:00,DU,290,1,0,20.9809983,105.7970367,22.8,2.71,3,21.5,490,20.0,7,-38.0,10.0,-58.0,58.0,98.261,4,20.9807467,105.796265,
2026-09-10T08:32:27.618064+00:00,SU,395,1,1,20.9808533,105.79628,2.7,0.03,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.138,2,20.9807467,105.796265,11.69
2026-09-10T08:32:28.358784+00:00,DU,291,1,0,20.9808583,105.7966617,22.7,3.65,3,21.5,520,20.0,7,-37.0,9.5,-57.0,57.0,98.268,4,20.9807467,105.796265,
2026-09-10T08:32:32.617723+00:00,SU,396,1,1,20.9808567,105.796295,2.9,0.17,6,1.1,360,20.0,7,-23.0,10.0,-43.0,43.0,99.142,2,20.9807467,105.796265,11.96
2026-09-10T08:32:33.384586+00:00,DU,292,1,0,20.9807383,105.7962967,22.5,4.21,3,21.5,530,20.0,7,-38.0,9.3,-58.0,58.0,98.276,4,20.9807467,105.796265,
2026-09-10T08:32:37.617218+00:00,SU,397,1,1,20.9808667,105.79632,3.5,0.03,5,1.5,360,20.0,7,-23.0,9.8,-43.0,43.0,99.145,2,20.9807467,105.796265,12.62
2026-09-10T08:32:38.409546+00:00,DU,293,1,0,20.9806033,105.7959017,22.4,4.39,3,21.6,560,20.0,7,-38.0,9.5,-58.0,58.0,98.283,4,20.9807467,105.796265,
2026-09-10T08:32:42.617247+00:00,SU,398,1,1,20.980875,105.7963417,3.2,0.02,5,1.5,360,20.0,7,-23.0,10.0,-43.0,43.0,99.149,2,20.9807467,105.796265,14.51
2026-09-10T08:32:43.435007+00:00,DU,294,1,0,20.9805133,105.7956883,22.2,4.51,3,21.6,590,20.0,7,-39.0,9.5,-59.0,59.0,98.291,4,20.9807467,105.796265,
2026-09-10T08:32:47.617737+00:00,SU,399,1,1,20.98087,105.7963317,2.3,0.01,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.153,2,20.9807467,105.796265,15.36
2026-09-10T08:32:48.461138+00:00,DU,295,1,0,20.9805183,105.7957267,22.1,3.59,3,21.6,620,20.0,7,-39.0,9.5,-59.0,59.0,98.298,4,20.9807467,105.796265,
2026-09-10T08:32:52.617382+00:00,SU,400,1,1,20.980865,105.796325,2.3,0.0,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.156,2,20.9807467,105.796265,15.36
2026-09-10T08:32:53.486916+00:00,DU,296,1,0,20.9806583,105.79605,21.3,0.47,4,4.6,0,20.0,7,-38.0,9.5,-58.0,58.0,98.305,4,20.9807467,105.796265,
2026-09-10T08:32:57.617250+00:00,SU,401,1,1,20.9808583,105.7963117,2.0,0.0,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.16,2,20.9807467,105.796265,14.55
2026-09-10T08:32:58.511567+00:00,DU,297,1,0,20.9806833,105.7960683,19.8,0.31,4,4.6,20,20.0,7,-38.0,9.5,-58.0,58.0,98.312,4,20.9807467,105.796265,
2026-09-10T08:33:02.616875+00:00,SU,402,1,1,20.980855,105.7963083,1.9,0.0,6,1.1,360,20.0,7,-22.0,10.0,-42.0,42.0,99.163,2,20.9807467,105.796265,13.32
2026-09-10T08:33:03.536924+00:00,DU,298,1,0,20.980715,105.7961067,18.4,0.43,4,4.6,60,20.0,7,-39.0,9.5,-59.0,59.0,98.319,4,20.9807467,105.796265,
2026-09-10T08:33:07.616920+00:00,SU,403,1,1,20.9808533,105.796305,1.9,0.0,6,1.1,360,20.0,7,-22.0,10.3,-42.0,42.0,99.167,2,20.9807467,105.796265,12.85
2026-09-10T08:33:08.561575+00:00,DU,299,1,0,20.9807517,105.7961533,17.2,0.23,4,4.6,70,20.0,7,-38.0,9.5,-58.0,58.0,98.326,4,20.9807467,105.796265,
2026-09-10T08:33:12.617728+00:00,SU,404,1,1,20.9808517,105.7963017,1.9,0.0,6,1.1,360,20.0,7,-22.0,10.3,-42.0,42.0,99.17,2,20.9807467,105.796265,12.56
2026-09-10T08:33:13.587754+00:00,DU,300,1,0,20.9808133,105.79627,16.7,0.59,4,4.6,110,20.0,7,-38.0,9.5,-58.0,58.0,98.333,4,20.9807467,105.796265,
2026-09-10T08:33:17.617637+00:00,SU,405,1,1,20.9808467,105.7962867,1.4,0.0,6,1.1,360,20.0,7,-22.0,10.0,-42.0,42.0,99.174,2,20.9807467,105.796265,12.28
2026-09-10T08:33:18.613182+00:00,DU,301,1,0,20.980835,105.7963283,16.3,0.25,4,4.6,120,20.0,7,-38.0,9.3,-58.0,58.0,98.34,4,20.9807467,105.796265,
2026-09-10T08:33:22.617214+00:00,SU,406,1,1,20.9808467,105.7962867,1.3,0.0,5,1.5,360,20.0,7,-22.0,10.0,-42.0,42.0,99.177,2,20.9807467,105.796265,11.35
2026-09-10T08:33:23.638551+00:00,DU,302,1,0,20.9808567,105.7963783,16.2,0.07,4,4.6,10,20.0,7,-38.0,9.5,-58.0,58.0,98.347,4,20.9807467,105.796265,
2026-09-10T08:33:27.616554+00:00,SU,407,1,1,20.9808567,105.7963,1.0,0.08,5,1.5,350,20.0,7,-22.0,10.0,-42.0,42.0,99.18,2,20.9807467,105.796265,11.35
2026-09-10T08:33:28.663175+00:00,DU,303,1,0,20.980885,105.79645,16.3,0.34,4,4.6,40,20.0,7,-38.0,9.5,-58.0,58.0,98.354,4,20.9807467,105.796265,
2026-09-10T08:33:32.617547+00:00,SU,408,1,1,20.9808733,105.7963333,2.2,0.04,6,1.1,360,20.0,7,-23.0,9.5,-43.0,43.0,99.184,2,20.9807467,105.796265,12.76
2026-09-10T08:33:33.687330+00:00,DU,304,1,0,20.980895,105.796485,17.4,0.04,4,4.6,60,20.0,7,-38.0,9.8,-58.0,58.0,98.361,4,20.9807467,105.796265,
2026-09-10T08:33:37.617375+00:00,SU,409,1,1,20.98088,105.79634,2.5,0.08,6,1.1,350,20.0,7,-20.0,10.0,-40.0,40.0,99.187,2,20.9807467,105.796265,15.76
2026-09-10T08:33:38.713328+00:00,DU,305,1,0,20.9809217,105.7965667,18.5,0.77,4,4.7,90,20.0,7,-37.0,9.8,-57.0,57.0,98.367,4,20.9807467,105.796265,
2026-09-10T08:33:42.617099+00:00,SU,410,1,1,20.9808883,105.7963483,2.3,0.24,5,1.5,360,20.0,7,-20.0,10.0,-40.0,40.0,99.19,2,20.9807467,105.796265,16.74
2026-09-10T08:33:43.737935+00:00,DU,306,1,0,20.9809333,105.7966033,19.1,0.46,4,4.7,110,20.0,7,-37.0,9.8,-57.0,57.0,98.374,4,20.9807467,105.796265,
2026-09-10T08:33:47.616939+00:00,SU,411,1,1,20.9808917,105.7963383,2.3,0.09,6,1.1,360,20.0,7,-21.0,9.5,-41.0,41.0,99.194,2,20.9807467,105.796265,17.57
2026-09-10T08:33:48.762692+00:00,DU,307,1,0,20.9809283,105.796595,19.3,0.47,4,4.7,140,20.0,7,-53.0,8.8,-73.0,73.0,98.381,4,20.9807467,105.796265,
2026-09-10T08:33:52.616193+00:00,SU,412,1,1,20.98089,105.7963117,2.6,0.26,6,1.1,360,20.0,7,-28.0,10.5,-48.0,48.0,99.197,2,20.9807467,105.796265,17.66
2026-09-10T08:33:53.787293+00:00,DU,308,1,0,20.9809317,105.7965883,20.9,0.47,4,4.7,160,20.0,7,-43.0,9.8,-63.0,63.0,98.387,4,20.9807467,105.796265,
2026-09-10T08:33:57.617979+00:00,SU,413,1,1,20.9809,105.7962733,5.1,0.01,6,1.1,360,20.0,7,-31.0,9.5,-51.0,51.0,99.2,2,20.9807467,105.796265,16.84
2026-09-10T08:33:58.813131+00:00,DU,309,1,0,20.98094,105.7965833,22.7,0.32,4,4.7,190,20.0,7,-42.0,9.3,-62.0,62.0,98.394,4,20.9807467,105.796265,
2026-09-10T08:34:02.617996+00:00,SU,414,1,1,20.980905,105.7962267,10.3,0.01,5,1.3,350,20.0,7,-32.0,9.5,-52.0,52.0,99.203,2,20.9807467,105.796265,17.07
2026-09-10T08:34:03.837607+00:00,DU,310,1,0,20.980935,105.7965567,24.0,0.13,4,4.7,210,20.0,7,-42.0,9.5,-62.0,62.0,98.4,4,20.9807467,105.796265,
2026-09-10T08:34:07.616888+00:00,SU,415,1,1,20.9809183,105.7961967,16.5,0.01,6,1.1,350,20.0,7,-31.0,10.3,-51.0,51.0,99.206,2,20.9807467,105.796265,18.05
2026-09-10T08:34:08.862744+00:00,DU,311,1,0,20.980935,105.7965433,24.9,0.21,4,4.7,240,20.0,7,-43.0,9.0,-63.0,63.0,98.406,4,20.9807467,105.796265,
2026-09-10T08:34:12.616639+00:00,SU,416,1,1,20.9809367,105.796195,21.1,0.09,6,1.1,350,20.0,7,-34.0,9.5,-54.0,54.0,99.209,2,20.9807467,105.796265,20.36
2026-09-10T08:34:13.887422+00:00,DU,312,1,0,20.9809383,105.7965483,25.3,0.14,4,4.7,260,20.0,7,-43.0,9.5,-63.0,63.0,98.413,4,20.9807467,105.796265,
2026-09-10T08:34:17.617167+00:00,SU,417,1,1,20.9809417,105.79619,23.6,0.04,6,1.1,350,20.0,7,-34.0,9.8,-54.0,54.0,99.213,2,20.9807467,105.796265,22.34
2026-09-10T08:34:18.891773+00:00,DU,313,1,0,20.9809317,105.7965467,25.5,0.16,0,4.7,3272,20.0,7,-42.0,9.5,-62.0,62.0,98.419,4,20.9807467,105.796265,
2026-09-10T08:34:22.618027+00:00,SU,418,1,1,20.9809417,105.796185,26.3,0.04,6,1.1,350,20.0,7,-32.0,9.3,-52.0,52.0,99.216,2,20.9807467,105.796265,23.04
2026-09-10T08:34:23.916500+00:00,DU,314,0,0,0.0,0.0,25.5,0.16,0,4.7,8295,20.0,7,-43.0,9.3,-63.0,63.0,98.425,4,20.9807467,105.796265,
2026-09-10T08:34:27.617333+00:00,SU,419,1,1,20.9809433,105.796185,27.9,0.14,6,1.1,360,20.0,7,-31.0,9.3,-51.0,51.0,99.219,2,20.9807467,105.796265,23.22
2026-09-10T08:34:28.942693+00:00,DU,315,0,0,0.0,0.0,25.5,0.16,0,4.7,13320,20.0,7,-41.0,10.0,-61.0,61.0,98.431,4,20.9807467,105.796265,
2026-09-10T08:34:32.616651+00:00,SU,420,1,1,20.9809383,105.7961883,29.8,0.06,6,1.1,360,20.0,7,-31.0,10.0,-51.0,51.0,99.222,2,20.9807467,105.796265,23.22
2026-09-10T08:34:33.966656+00:00,DU,316,0,0,0.0,0.0,25.5,0.16,0,4.7,18345,20.0,7,-41.0,10.0,-61.0,61.0,98.438,4,20.9807467,105.796265,
2026-09-10T08:34:37.617592+00:00,SU,421,1,1,20.9809367,105.7962117,33.7,0.06,6,1.1,360,20.0,7,-30.0,9.5,-50.0,50.0,99.225,2,20.9807467,105.796265,22.74
2026-09-10T08:34:38.991659+00:00,DU,317,0,0,0.0,0.0,25.5,0.16,0,4.7,23370,20.0,7,-38.0,9.3,-58.0,58.0,98.444,4,20.9807467,105.796265,
2026-09-10T08:34:42.618892+00:00,SU,422,1,1,20.9809333,105.796225,36.0,0.21,6,1.1,360,20.0,7,-30.0,10.0,-50.0,50.0,99.228,2,20.9807467,105.796265,21.84
2026-09-10T08:34:44.016525+00:00,DU,318,0,0,0.0,0.0,25.5,0.16,0,4.7,28395,20.0,7,-41.0,9.8,-61.0,61.0,98.45,4,20.9807467,105.796265,
2026-09-10T08:34:47.617258+00:00,SU,423,1,1,20.9809283,105.796225,36.6,0.09,5,1.6,360,20.0,7,-30.0,9.3,-50.0,50.0,99.231,2,20.9807467,105.796265,21.16
2026-09-10T08:34:49.041126+00:00,DU,319,0,0,0.0,0.0,25.5,0.16,0,4.7,33420,20.0,7,-41.0,9.3,-61.0,61.0,98.456,4,20.9807467,105.796265,
2026-09-10T08:34:52.617006+00:00,SU,424,1,1,20.980925,105.7962283,36.8,0.03,5,1.6,360,20.0,7,-30.0,10.3,-50.0,50.0,99.234,2,20.9807467,105.796265,20.62
2026-09-10T08:34:54.066999+00:00,DU,320,0,0,0.0,0.0,25.5,0.16,0,4.7,38445,20.0,7,-42.0,10.0,-62.0,62.0,98.462,4,20.9807467,105.796265,
2026-09-10T08:34:57.616711+00:00,SU,425,1,1,20.980915,105.7962167,35.8,0.11,5,1.6,360,20.0,7,-30.0,10.0,-50.0,50.0,99.237,2,20.9807467,105.796265,20.26
2026-09-10T08:34:59.091736+00:00,DU,321,0,0,0.0,0.0,25.5,0.16,0,4.7,43470,20.0,7,-41.0,9.8,-61.0,61.0,98.467,4,20.9807467,105.796265,
2026-09-10T08:35:02.617631+00:00,SU,426,1,1,20.980915,105.7962317,34.2,0.21,5,1.6,360,20.0,7,-30.0,10.0,-50.0,50.0,99.24,2,20.9807467,105.796265,19.1
2026-09-10T08:35:04.116800+00:00,DU,322,0,0,0.0,0.0,25.5,0.16,0,4.7,48495,20.0,7,-41.0,9.8,-61.0,61.0,98.473,4,20.9807467,105.796265,
2026-09-10T08:35:07.617128+00:00,SU,427,1,1,20.9808967,105.7962033,31.5,0.06,6,1.1,360,20.0,7,-30.0,10.3,-50.0,50.0,99.242,2,20.9807467,105.796265,19.37
2026-09-10T08:35:09.141441+00:00,DU,323,0,0,0.0,0.0,25.5,0.16,0,4.7,53520,20.0,7,-41.0,9.3,-61.0,61.0,98.479,4,20.9807467,105.796265,
2026-09-10T08:35:12.616898+00:00,SU,428,1,1,20.980885,105.7961883,29.8,0.09,6,1.1,350,20.0,7,-30.0,9.8,-50.0,50.0,99.245,2,20.9807467,105.796265,17.87
2026-09-10T08:35:14.166800+00:00,DU,324,0,0,0.0,0.0,25.5,0.16,0,4.7,58545,20.0,7,-41.0,9.8,-61.0,61.0,98.485,4,20.9807467,105.796265,
2026-09-10T08:35:17.617165+00:00,SU,429,1,1,20.9808883,105.7961983,29.0,0.03,6,1.1,360,20.0,7,-30.0,10.5,-50.0,50.0,99.248,2,20.9807467,105.796265,17.2
2026-09-10T08:35:19.191717+00:00,DU,325,0,0,0.0,0.0,25.5,0.16,0,4.7,63570,20.0,7,-41.0,10.3,-61.0,61.0,98.491,4,20.9807467,105.796265,
2026-09-10T08:35:22.616739+00:00,SU,430,1,1,20.980885,105.7961933,28.6,0.0,6,1.1,360,20.0,7,-30.0,9.5,-50.0,50.0,99.251,2,20.9807467,105.796265,17.09
2026-09-10T08:35:24.216253+00:00,DU,326,0,0,0.0,0.0,25.5,0.16,0,4.7,68595,20.0,7,-39.0,10.0,-59.0,59.0,98.496,4,20.9807467,105.796265,
2026-09-10T08:35:27.617188+00:00,SU,431,1,1,20.980885,105.7961933,28.6,0.0,6,1.1,360,20.0,7,-30.0,9.3,-50.0,50.0,99.254,2,20.9807467,105.796265,17.09
2026-09-10T08:35:29.241124+00:00,DU,327,0,0,0.0,0.0,25.5,0.16,0,4.7,73620,20.0,7,-42.0,9.5,-62.0,62.0,98.502,4,20.9807467,105.796265,
2026-09-10T08:35:32.617948+00:00,SU,432,1,1,20.980885,105.7961933,28.6,0.0,6,1.1,360,20.0,7,-30.0,10.5,-50.0,50.0,99.257,2,20.9807467,105.796265,17.09
2026-09-10T08:35:34.266197+00:00,DU,328,0,0,0.0,0.0,25.5,0.16,0,4.7,78645,20.0,7,-41.0,10.3,-61.0,61.0,98.507,4,20.9807467,105.796265,
2026-09-10T08:35:37.616551+00:00,SU,433,1,1,20.98087,105.7961683,27.0,0.01,5,1.6,360,20.0,7,-30.0,9.5,-50.0,50.0,99.259,2,20.9807467,105.796265,17.09
2026-09-10T08:35:39.291746+00:00,DU,329,0,0,0.0,0.0,25.5,0.16,0,4.7,83670,20.0,7,-41.0,9.8,-61.0,61.0,98.513,4,20.9807467,105.796265,
2026-09-10T08:35:42.616646+00:00,SU,434,1,1,20.98086,105.7961517,25.5,0.05,5,1.6,360,20.0,7,-31.0,10.0,-51.0,51.0,99.262,2,20.9807467,105.796265,16.99
2026-09-10T08:35:44.316149+00:00,DU,330,0,0,0.0,0.0,25.5,0.16,0,4.7,88695,20.0,7,-41.0,9.8,-61.0,61.0,98.519,4,20.9807467,105.796265,
2026-09-10T08:35:47.617978+00:00,SU,435,1,1,20.9808567,105.79615,25.5,0.0,5,1.6,360,20.0,7,-31.0,9.5,-51.0,51.0,99.265,2,20.9807467,105.796265,17.24
2026-09-10T08:35:49.341375+00:00,DU,331,0,0,0.0,0.0,25.5,0.16,0,4.7,93720,20.0,7,-41.0,9.5,-61.0,61.0,98.524,4,20.9807467,105.796265,
2026-09-10T08:35:52.617586+00:00,SU,436,1,1,20.9808567,105.79615,25.5,0.0,5,1.6,360,20.0,7,-31.0,10.0,-51.0,51.0,99.267,2,20.9807467,105.796265,17.09
2026-09-10T08:35:54.365861+00:00,DU,332,0,0,0.0,0.0,25.5,0.16,0,4.7,98745,20.0,7,-41.0,9.5,-61.0,61.0,98.529,4,20.9807467,105.796265,
2026-09-10T08:35:57.617029+00:00,SU,437,1,1,20.9808567,105.79615,25.5,0.0,6,1.1,360,20.0,7,-31.0,9.8,-51.0,51.0,99.27,2,20.9807467,105.796265,17.09
2026-09-10T08:35:59.390792+00:00,DU,333,0,0,0.0,0.0,25.5,0.16,0,4.7,103770,20.0,7,-40.0,9.3,-60.0,60.0,98.535,4,20.9807467,105.796265,
2026-09-10T08:36:02.616658+00:00,SU,438,1,1,20.9808467,105.7961267,25.4,0.01,6,1.1,360,20.0,7,-30.0,9.5,-50.0,50.0,99.273,2,20.9807467,105.796265,17.09
2026-09-10T08:36:04.416077+00:00,DU,334,0,0,0.0,0.0,25.5,0.16,0,4.7,108795,20.0,7,-40.0,10.0,-60.0,60.0,98.54,4,20.9807467,105.796265,
2026-09-10T08:36:07.616400+00:00,SU,439,1,1,20.9808467,105.7961267,25.4,0.0,6,1.1,360,20.0,7,-32.0,10.5,-52.0,52.0,99.275,2,20.9807467,105.796265,18.16
2026-09-10T08:36:09.441033+00:00,DU,335,0,0,0.0,0.0,25.5,0.16,0,4.7,113820,20.0,7,-41.0,10.0,-61.0,61.0,98.545,4,20.9807467,105.796265,
